InvoiceID,CustomerID,InvoiceDate,ProductCategory,ProductID,Quantity,UnitPrice,DiscountPct,PaymentMethod,Returned
INV109024,C1458,2025-03-27 23:20:00,Grocery,P575,2,4999,30,NetBanking,1
INV109025,C1255,2025-11-05 18:08:00,Fashion,P463,2,2499,10,NetBanking,0
INV109026,C1042,2024-06-01 23:48:00,Home,P103,3,4999,15,Cash,0
INV109027,C1188,2025-05-18 05:10:00,Home,P398,4,999,5,Card,0
INV109028,C1334,2024-09-23 15:00:00,Sports,P421,5,1499,30,Wallet,1
INV109029,C1620,2025-09-14 01:54:00,Home,P283,4,1499,30,Cash,0
INV109030,C1182,2024-05-19 11:59:00,Sports,P858,4,999,30,UPI,0
INV109031,C1280,2024-08-21 00:33:00,Fashion,P516,5,299,10,NetBanking,0
INV109032,C1212,2024-02-23 09:00:00,Sports,P886,1,499,20,UPI,0
INV109033,C1533,2024-06-11 16:04:00,Grocery,P751,5,799,0,Wallet,0
INV109034,C1617,2025-06-29 00:53:00,Grocery,P787,3,299,10,NetBanking,0
INV109035,C1919,2024-05-28 20:50:00,Grocery,P308,2,799,30,NetBanking,0
INV109036,C1551,2025-11-01 04:26:00,Sports,P536,2,499,20,UPI,1
INV109037,C1344,2024-12-04 07:51:00,Home,P547,2,2499,10,Wallet,0
INV109038,C1966,2024-02-13 23:01:00,Books,P923,2,799,0,Cash,0
INV109039,C1702,2024-03-24 17:30:00,Sports,P848,4,999,0,NetBanking,0
INV109040,C1401,2025-08-22 21:21:00,Electronics,P921,2,299,30,UPI,0
INV109041,C1511,2024-01-18 12:29:00,Sports,P174,1,299,5,Card,0
INV109042,C1963,2024-03-08 03:53:00,Home,P826,3,4999,10,Card,0
INV109043,C1390,2024-11-18 10:21:00,Home,P192,5,799,30,Card,0
INV109044,C1395,2025-12-24 16:21:00,Books,P944,1,999,15,NetBanking,0
INV109045,C1521,2024-09-15 15:02:00,Books,P882,5,499,10,UPI,0
INV109046,C1688,2025-07-28 13:08:00,Sports,P298,2,799,10,Wallet,0
INV109047,C1757,2024-07-17 05:36:00,Fashion,P668,2,1499,15,Wallet,1
INV109048,C1866,2024-07-09 10:12:00,Books,P894,4,499,5,Wallet,0
INV109049,C1758,2025-07-25 08:37:00,Books,P481,3,4999,15,NetBanking,1
INV109050,C1882,2025-08-09 10:02:00,Electronics,P551,3,1499,30,NetBanking,1
INV109051,C1715,2024-08-22 20:04:00,Fashion,P704,3,999,30,Cash,0
INV109052,C1084,2025-06-07 06:03:00,Grocery,P113,4,4999,30,Cash,0
INV109053,C1554,2025-10-19 01:56:00,Grocery,P776,5,999,20,UPI,0
INV109054,C1045,2025-02-18 05:35:00,Grocery,P251,1,199,20,NetBanking,0
INV109055,C1142,2024-03-05 12:01:00,Sports,P804,5,199,20,Wallet,0
INV109056,C1061,2025-12-31 07:04:00,Grocery,P968,5,499,15,Wallet,0
INV109057,C1144,2024-03-29 05:36:00,Grocery,P461,2,199,0,Wallet,0
INV109058,C1176,2024-08-30 04:58:00,Fashion,P297,3,4999,15,NetBanking,0
INV109059,C1124,2025-10-28 08:16:00,Fashion,P136,3,999,10,NetBanking,1
INV109060,C1283,2024-02-04 12:48:00,Books,P826,3,1499,5,UPI,1
INV109061,C1278,2024-04-01 08:59:00,Sports,P575,1,999,5,UPI,0
INV109062,C1041,2025-03-20 11:12:00,Grocery,P776,4,4999,15,Wallet,0
INV109063,C1429,2025-04-23 20:23:00,Fashion,P272,3,199,15,NetBanking,1
INV109064,C1403,2024-06-17 03:47:00,Books,P267,4,2499,20,NetBanking,1
INV109065,C1660,2024-09-05 20:24:00,Sports,P760,1,1499,30,Wallet,0
INV109066,C1112,2024-08-27 01:49:00,Fashion,P683,1,999,10,Card,0
INV109067,C1444,2025-04-19 19:58:00,Sports,P253,1,2499,5,Wallet,0
INV109068,C1340,2024-04-18 23:12:00,Fashion,P206,2,499,0,Wallet,0
INV109069,C1469,2024-03-22 07:00:00,Fashion,P755,1,199,0,UPI,0
INV109070,C1934,2025-08-12 17:20:00,Grocery,P651,4,4999,5,Card,0
INV109071,C1105,2025-02-20 21:13:00,Fashion,P965,4,199,10,UPI,0
INV109072,C1418,2024-08-24 07:08:00,Books,P288,3,2499,15,Wallet,0
INV109073,C1831,2024-05-27 03:58:00,Home,P247,5,4999,10,Cash,0
INV109074,C1241,2025-09-07 02:40:00,Electronics,P894,5,199,20,Card,0
INV109075,C1008,2024-03-16 14:47:00,Electronics,P782,5,199,30,Card,0
INV109076,C1364,2025-03-31 13:24:00,Fashion,P444,2,2499,20,Wallet,0
INV109077,C1834,2024-01-06 15:17:00,Grocery,P865,4,799,0,NetBanking,0
INV109078,C1577,2025-08-06 11:00:00,Books,P126,1,199,10,NetBanking,0
INV109079,C1606,2024-12-01 05:12:00,Home,P814,4,2499,0,UPI,0
INV109080,C1460,2025-12-17 11:23:00,Home,P479,4,799,10,Wallet,0
INV109081,C1633,2024-04-30 07:04:00,Home,P983,3,499,10,UPI,0
INV109082,C1184,2025-09-17 08:12:00,Grocery,P959,1,999,30,Cash,0
INV109083,C1992,2024-04-09 16:31:00,Home,P277,2,799,30,Card,0
INV109084,C1304,2024-04-18 05:28:00,Grocery,P491,2,2499,0,NetBanking,0
INV109085,C1064,2024-07-22 15:25:00,Electronics,P552,5,2499,30,Wallet,0
INV109086,C1493,2024-09-15 08:04:00,Books,P351,3,2499,30,NetBanking,0
INV109087,C1910,2025-02-21 05:38:00,Electronics,P718,4,4999,0,Wallet,0
INV109088,C1554,2024-12-12 01:59:00,Home,P668,5,999,30,Cash,1
INV109089,C1967,2024-04-20 07:09:00,Grocery,P791,3,999,15,Card,0
INV109090,C1140,2024-04-10 13:30:00,Books,P925,3,2499,10,UPI,0
INV109091,C1003,2025-01-23 12:40:00,Grocery,P833,2,499,0,Wallet,0
INV109092,C1883,2025-05-05 17:27:00,Home,P798,5,199,5,Wallet,0
INV109093,C1332,2025-07-14 21:26:00,Fashion,P605,3,2499,0,UPI,0
INV109094,C1014,2024-02-26 05:51:00,Home,P343,3,4999,5,Cash,0
INV109095,C1491,2024-01-18 17:09:00,Electronics,P630,3,799,15,Card,0
INV109096,C1720,2024-03-19 05:40:00,Home,P558,4,999,20,NetBanking,0
INV109097,C1304,2024-09-07 16:03:00,Home,P629,5,999,15,NetBanking,0
INV109098,C1538,2024-05-23 08:07:00,Home,P810,5,4999,0,Card,1
INV109099,C1010,2024-09-17 08:01:00,Books,P417,2,4999,10,Card,0
INV109100,C1436,2024-07-18 22:16:00,Sports,P847,1,4999,20,Wallet,0
INV109101,C1819,2025-01-08 18:25:00,Electronics,P845,2,299,10,UPI,0
INV109102,C1219,2024-05-18 17:14:00,Electronics,P955,5,499,15,Card,0
INV109103,C1028,2024-04-15 10:23:00,Sports,P596,5,2499,0,Cash,0
INV109104,C1790,2025-03-01 16:00:00,Sports,P272,4,4999,30,Cash,1
INV109105,C1760,2025-04-11 03:31:00,Electronics,P647,2,4999,30,Wallet,1
INV109106,C1787,2025-10-20 14:55:00,Electronics,P543,3,199,15,Card,0
INV109107,C1013,2025-02-09 10:57:00,Electronics,P671,2,4999,0,NetBanking,0
INV109108,C1747,2025-03-13 17:06:00,Sports,P861,4,199,5,NetBanking,0
INV109109,C1588,2024-10-21 07:14:00,Home,P702,5,299,15,Wallet,0
INV109110,C1593,2024-02-24 20:55:00,Home,P921,5,499,30,Card,0
INV109111,C1260,2024-11-09 22:47:00,Books,P347,1,4999,30,NetBanking,0
INV109112,C1576,2024-03-19 03:54:00,Grocery,P490,5,299,10,UPI,1
INV109113,C1843,2025-08-25 00:35:00,Sports,P553,5,2499,5,UPI,0
INV109114,C1838,2024-03-16 17:25:00,Home,P883,1,999,30,UPI,1
INV109115,C1372,2025-05-07 11:57:00,Sports,P301,3,799,15,Wallet,1
INV109116,C1348,2025-03-07 12:14:00,Fashion,P884,4,1499,0,Cash,0
INV109117,C1724,2024-03-03 01:18:00,Home,P551,5,999,15,Wallet,1
INV109118,C1546,2024-01-14 21:07:00,Electronics,P376,2,2499,30,NetBanking,1
INV109119,C1398,2025-12-06 11:01:00,Grocery,P991,5,1499,15,Cash,0
INV109120,C1693,2025-10-12 21:41:00,Home,P356,5,1499,5,Wallet,0
INV109121,C1112,2024-12-01 03:10:00,Grocery,P816,4,799,10,Cash,0
INV109122,C1340,2024-06-08 08:52:00,Fashion,P967,5,4999,15,Wallet,0
INV109123,C1724,2025-03-26 19:45:00,Electronics,P797,2,299,5,Cash,0
INV109124,C1857,2024-10-09 09:56:00,Grocery,P486,1,499,20,NetBanking,1
INV109125,C1531,2025-04-11 09:21:00,Books,P921,3,799,30,NetBanking,0
INV109126,C1254,2025-11-22 05:37:00,Grocery,P425,3,4999,10,NetBanking,1
INV109127,C1003,2024-03-25 16:16:00,Electronics,P689,3,2499,15,UPI,1
INV109128,C1531,2025-01-08 03:43:00,Sports,P526,1,799,20,UPI,0
INV109129,C1225,2025-12-06 21:15:00,Electronics,P590,1,199,20,Card,0
INV109130,C1861,2025-02-04 06:02:00,Sports,P812,1,499,20,Card,0
INV109131,C1305,2024-07-04 02:52:00,Books,P123,4,799,15,Cash,0
INV109132,C1527,2025-05-22 11:40:00,Grocery,P447,3,1499,15,Card,1
INV109133,C1455,2025-03-17 17:32:00,Fashion,P181,2,299,30,Cash,0
INV109134,C1961,2024-10-29 05:20:00,Electronics,P871,3,4999,30,UPI,0
INV109135,C1205,2025-05-19 22:13:00,Fashion,P682,3,299,15,UPI,0
INV109136,C1929,2025-04-30 00:13:00,Home,P351,4,4999,5,UPI,0
INV109137,C1128,2025-09-21 14:28:00,Fashion,P946,2,199,5,UPI,0
INV109138,C1416,2024-11-23 03:49:00,Electronics,P467,1,799,30,Wallet,0
INV109139,C1288,2025-09-08 10:49:00,Grocery,P596,3,499,10,Wallet,0
INV109140,C1235,2025-12-14 15:10:00,Books,P826,4,2499,20,Cash,0
INV109141,C1074,2024-03-20 06:37:00,Sports,P529,5,299,10,Wallet,0
INV109142,C1386,2025-08-10 13:45:00,Grocery,P516,2,199,5,NetBanking,1
INV109143,C1489,2025-02-20 19:47:00,Electronics,P971,4,4999,0,UPI,1
INV109144,C1910,2025-06-15 06:01:00,Home,P163,4,4999,0,Card,0
INV109145,C1678,2024-11-24 17:36:00,Grocery,P766,3,1499,0,Wallet,1
INV109146,C1047,2025-09-13 22:49:00,Grocery,P179,3,299,0,UPI,0
INV109147,C1069,2024-12-06 11:51:00,Fashion,P683,1,4999,30,UPI,1
INV109148,C1001,2024-03-13 13:41:00,Home,P195,3,2499,5,NetBanking,0
INV109149,C1539,2025-06-21 00:03:00,Grocery,P320,1,799,10,UPI,0
INV109150,C1440,2024-10-25 02:43:00,Electronics,P112,2,4999,30,UPI,0
INV109151,C1181,2025-02-23 21:19:00,Books,P780,5,999,10,NetBanking,0
INV109152,C1183,2025-09-24 12:45:00,Books,P716,1,1499,20,Cash,0
INV109153,C1101,2025-07-01 02:22:00,Home,P358,2,299,30,Card,0
INV109154,C1543,2024-04-26 11:19:00,Electronics,P912,4,499,20,Cash,0
INV109155,C1920,2025-08-16 02:40:00,Fashion,P491,4,499,20,NetBanking,0
INV109156,C1320,2024-02-07 11:01:00,Grocery,P427,3,2499,30,NetBanking,0
INV109157,C1598,2024-02-20 10:34:00,Grocery,P850,4,2499,10,Wallet,0
INV109158,C1542,2025-05-22 16:38:00,Electronics,P938,4,499,20,Card,0
INV109159,C1096,2024-10-09 18:28:00,Electronics,P557,2,799,20,Cash,1
INV109160,C1215,2025-08-21 08:25:00,Home,P851,3,299,20,Card,1
INV109161,C1190,2024-06-22 17:42:00,Grocery,P523,2,799,20,NetBanking,0
INV109162,C1697,2025-08-16 07:52:00,Fashion,P986,1,499,30,Wallet,0
INV109163,C1252,2024-01-26 08:50:00,Electronics,P178,5,999,15,UPI,1
INV109164,C1427,2025-12-14 03:21:00,Fashion,P520,5,2499,20,Wallet,0
INV109165,C1699,2025-10-01 13:54:00,Electronics,P782,4,499,10,Card,0
INV109166,C1050,2024-01-21 14:36:00,Fashion,P537,2,4999,10,Cash,0
INV109167,C1877,2024-11-30 00:45:00,Books,P945,1,2499,20,NetBanking,0
INV109168,C1486,2025-09-18 17:09:00,Books,P570,2,2499,15,Card,0
INV109169,C1165,2024-09-16 17:19:00,Electronics,P200,2,499,15,Wallet,0
INV109170,C1354,2024-03-03 00:56:00,Fashion,P597,1,299,10,NetBanking,1
INV109171,C1543,2024-05-22 12:15:00,Books,P717,3,999,5,UPI,0
INV109172,C1491,2025-04-28 13:25:00,Grocery,P364,1,199,15,Card,0
INV109173,C1931,2025-12-31 01:00:00,Electronics,P700,1,799,0,Cash,1
INV109174,C1736,2025-04-20 18:33:00,Home,P843,5,4999,0,NetBanking,0
INV109175,C1137,2025-07-22 10:43:00,Home,P358,3,1499,5,Wallet,0
INV109176,C1209,2025-06-22 00:19:00,Books,P712,5,799,15,Card,0
INV109177,C1801,2024-03-08 19:46:00,Electronics,P122,5,2499,15,Wallet,0
INV109178,C1367,2025-01-13 12:38:00,Electronics,P534,2,799,5,Wallet,0
INV109179,C1127,2024-08-21 12:57:00,Books,P792,1,799,30,Cash,1
INV109180,C1061,2025-08-30 19:35:00,Home,P873,4,199,10,Cash,1
INV109181,C1521,2024-03-15 11:53:00,Sports,P424,1,499,20,UPI,0
INV109182,C1298,2024-07-08 15:34:00,Books,P778,4,2499,30,UPI,0
INV109183,C1470,2025-03-26 14:46:00,Grocery,P892,2,4999,20,UPI,0
INV109184,C1341,2025-02-27 10:52:00,Electronics,P308,5,299,0,Wallet,0
INV109185,C1472,2024-07-08 19:58:00,Books,P616,4,299,20,Cash,0
INV109186,C1962,2024-05-16 09:13:00,Electronics,P835,5,299,10,NetBanking,0
INV109187,C1567,2025-02-03 01:08:00,Books,P237,4,199,10,Wallet,0
INV109188,C1832,2024-10-14 12:42:00,Books,P492,1,499,5,NetBanking,0
INV109189,C1758,2025-05-15 19:00:00,Sports,P106,2,299,10,Card,0
INV109190,C1816,2024-04-15 06:44:00,Home,P824,3,1499,5,Wallet,0
INV109191,C1987,2025-09-15 10:27:00,Electronics,P937,2,499,30,Wallet,1
INV109192,C1445,2024-07-26 22:08:00,Fashion,P313,2,499,30,Wallet,1
INV109193,C1876,2024-04-15 15:18:00,Electronics,P578,4,1499,10,Card,1
INV109194,C1766,2025-10-26 14:01:00,Sports,P523,4,1499,5,Cash,1
INV109195,C1538,2024-10-21 17:04:00,Grocery,P552,3,199,0,Card,1
INV109196,C1759,2024-08-10 08:21:00,Books,P458,1,999,5,NetBanking,0
INV109197,C1607,2025-09-06 11:23:00,Home,P914,5,2499,10,Card,0
INV109198,C1376,2025-03-12 10:58:00,Books,P367,3,4999,30,UPI,0
INV109199,C1336,2024-08-16 06:16:00,Sports,P167,3,499,20,NetBanking,0
INV109200,C1904,2024-08-07 07:48:00,Sports,P972,1,299,0,UPI,0
INV109201,C1173,2025-06-17 00:28:00,Grocery,P916,4,999,20,Cash,0
INV109202,C1116,2024-11-28 17:32:00,Electronics,P721,3,4999,15,NetBanking,0
INV109203,C1380,2025-01-21 22:28:00,Home,P864,4,499,10,Wallet,0
INV109204,C1591,2024-07-03 06:23:00,Home,P540,5,999,0,Cash,1
INV109205,C1308,2025-08-14 00:34:00,Fashion,P585,3,999,15,Card,0
INV109206,C1684,2025-07-07 10:20:00,Books,P408,4,4999,5,Cash,0
INV109207,C1000,2024-05-03 15:45:00,Books,P786,4,999,0,UPI,0
INV109208,C1061,2024-11-17 17:00:00,Sports,P387,1,4999,15,Wallet,0
INV109209,C1771,2024-05-13 05:03:00,Electronics,P429,2,799,10,Card,1
INV109210,C1830,2025-09-06 09:53:00,Sports,P150,2,799,0,Cash,0
INV109211,C1109,2025-05-16 06:20:00,Fashion,P288,4,1499,5,Cash,0
INV109212,C1887,2025-05-10 04:42:00,Grocery,P475,2,2499,30,UPI,1
INV109213,C1690,2024-06-19 18:44:00,Fashion,P422,1,2499,5,Card,0
INV109214,C1633,2025-05-12 19:02:00,Fashion,P644,2,299,30,NetBanking,0
INV109215,C1003,2024-02-24 10:15:00,Sports,P312,2,4999,5,UPI,0
INV109216,C1001,2025-02-15 16:59:00,Books,P707,5,999,10,Card,0
INV109217,C1449,2025-07-22 21:44:00,Home,P462,3,499,0,Wallet,0
INV109218,C1445,2025-11-24 01:20:00,Electronics,P525,3,799,5,UPI,0
INV109219,C1911,2025-04-26 00:46:00,Grocery,P760,5,499,20,Wallet,0
INV109220,C1323,2024-02-21 00:19:00,Electronics,P398,5,499,20,Cash,0
INV109221,C1555,2025-09-12 14:40:00,Fashion,P740,1,799,15,Wallet,0
INV109222,C1727,2025-11-03 05:34:00,Sports,P112,1,999,10,Card,1
INV109223,C1068,2025-10-05 17:41:00,Home,P882,5,999,5,UPI,0
INV109224,C1266,2025-04-20 01:53:00,Electronics,P579,3,999,20,NetBanking,0
INV109225,C1792,2024-11-23 18:46:00,Grocery,P482,4,999,0,Card,0
INV109226,C1608,2025-04-25 21:13:00,Grocery,P916,3,999,0,NetBanking,0
INV109227,C1749,2025-10-26 17:54:00,Home,P229,3,799,15,Card,0
INV109228,C1908,2024-03-14 16:12:00,Grocery,P726,4,799,10,Card,0
INV109229,C1022,2024-10-06 12:41:00,Fashion,P816,5,999,5,Wallet,0
INV109230,C1169,2025-05-08 11:24:00,Home,P227,1,299,20,Cash,1
INV109231,C1919,2025-03-09 12:33:00,Electronics,P906,5,2499,10,UPI,0
INV109232,C1414,2024-07-01 16:34:00,Sports,P541,5,1499,15,Cash,0
INV109233,C1184,2024-11-10 14:32:00,Sports,P156,1,4999,0,Card,0
INV109234,C1166,2024-06-05 09:10:00,Grocery,P664,2,799,20,UPI,0
INV109235,C1638,2025-03-31 01:01:00,Books,P511,2,199,20,Wallet,0
INV109236,C1859,2025-01-19 06:27:00,Fashion,P276,4,1499,0,NetBanking,0
INV109237,C1818,2024-11-20 03:17:00,Electronics,P704,3,199,30,UPI,0
INV109238,C1521,2024-12-20 11:54:00,Books,P222,2,999,0,Cash,0
INV109239,C1824,2025-10-23 15:05:00,Books,P299,4,299,30,Card,1
INV109240,C1407,2024-05-17 14:45:00,Grocery,P639,2,299,10,Wallet,1
INV109241,C1348,2025-04-14 02:40:00,Electronics,P612,2,2499,15,NetBanking,0
INV109242,C1132,2024-01-05 23:18:00,Books,P372,3,4999,0,NetBanking,0
INV109243,C1253,2025-03-01 05:32:00,Electronics,P444,1,4999,15,Cash,0
INV109244,C1038,2024-11-29 16:07:00,Fashion,P387,1,799,20,Cash,0
INV109245,C1756,2024-02-24 09:15:00,Sports,P829,1,799,10,Wallet,0
INV109246,C1874,2025-03-18 05:37:00,Books,P352,4,4999,0,Wallet,0
INV109247,C1061,2025-12-07 21:18:00,Books,P179,3,199,5,UPI,0
INV109248,C1524,2024-05-20 15:08:00,Grocery,P211,2,999,15,Card,0
INV109249,C1943,2024-12-21 23:15:00,Sports,P609,5,2499,15,UPI,1
INV109250,C1781,2024-08-20 23:49:00,Home,P486,3,2499,10,NetBanking,0
INV109251,C1497,2025-08-16 11:21:00,Books,P496,5,199,20,UPI,0
INV109252,C1912,2024-12-19 22:26:00,Electronics,P350,2,199,20,Card,1
INV109253,C1938,2025-09-30 02:19:00,Books,P968,2,199,30,UPI,0
INV109254,C1731,2025-10-25 02:08:00,Sports,P542,4,1499,15,Card,0
INV109255,C1315,2025-07-22 07:57:00,Grocery,P348,5,2499,20,Cash,0
INV109256,C1237,2025-01-23 15:41:00,Fashion,P581,3,999,15,NetBanking,0
INV109257,C1051,2025-05-31 11:54:00,Fashion,P447,2,199,0,UPI,0
INV109258,C1441,2024-10-09 19:13:00,Books,P924,5,199,15,Wallet,0
INV109259,C1257,2025-06-03 09:51:00,Electronics,P155,4,999,15,UPI,1
INV109260,C1603,2025-10-08 17:57:00,Books,P164,5,999,15,Wallet,0
INV109261,C1125,2025-05-19 22:46:00,Electronics,P862,4,499,10,Card,1
INV109262,C1899,2025-05-25 16:58:00,Home,P700,1,299,0,Wallet,0
INV109263,C1642,2025-05-22 20:16:00,Fashion,P151,5,2499,0,Card,1
INV109264,C1984,2024-08-28 22:13:00,Sports,P696,4,999,15,NetBanking,1
INV109265,C1626,2024-03-21 02:26:00,Sports,P871,5,999,10,Cash,0
INV109266,C1290,2024-03-16 15:21:00,Books,P406,4,1499,20,Wallet,1
INV109267,C1383,2025-11-21 02:49:00,Home,P679,4,299,30,Card,0
INV109268,C1401,2024-10-01 21:22:00,Sports,P355,3,199,20,NetBanking,0
INV109269,C1442,2024-03-29 05:16:00,Grocery,P664,2,499,5,NetBanking,0
INV109270,C1168,2024-03-14 16:45:00,Electronics,P843,1,499,5,Wallet,0
INV109271,C1250,2025-03-22 10:02:00,Sports,P187,5,499,0,NetBanking,0
INV109272,C1803,2025-11-13 12:22:00,Home,P594,5,299,10,NetBanking,0
INV109273,C1652,2025-12-11 22:48:00,Grocery,P289,4,2499,0,Card,1
INV109274,C1340,2024-05-07 04:04:00,Home,P357,1,799,10,Card,0
INV109275,C1810,2025-12-29 02:22:00,Books,P407,1,999,10,Wallet,0
INV109276,C1648,2024-02-10 10:30:00,Electronics,P514,5,499,30,UPI,0
INV109277,C1138,2025-05-20 02:33:00,Sports,P252,1,799,20,UPI,0
INV109278,C1506,2025-12-10 20:24:00,Home,P289,1,1499,15,Card,0
INV109279,C1868,2024-10-02 00:32:00,Books,P885,2,499,15,UPI,0
INV109280,C1085,2024-12-14 12:24:00,Fashion,P962,2,999,0,NetBanking,1
INV109281,C1781,2025-05-16 13:39:00,Fashion,P459,5,4999,10,Card,1
INV109282,C1536,2024-11-30 04:50:00,Books,P995,1,4999,20,UPI,0
INV109283,C1868,2024-01-05 12:15:00,Electronics,P117,2,999,20,UPI,0
INV109284,C1875,2024-11-28 09:10:00,Home,P180,4,2499,0,Cash,0
INV109285,C1634,2025-11-15 07:54:00,Books,P809,3,499,5,Card,0
INV109286,C1060,2025-07-09 13:35:00,Books,P227,4,799,10,Card,0
INV109287,C1167,2025-08-24 03:02:00,Grocery,P385,4,999,15,UPI,1
INV109288,C1376,2024-05-12 10:56:00,Electronics,P725,1,4999,20,Wallet,0
INV109289,C1874,2024-03-17 01:41:00,Books,P505,3,1499,0,NetBanking,0
INV109290,C1754,2024-03-22 21:37:00,Sports,P125,1,499,20,NetBanking,0
INV109291,C1435,2024-03-19 01:30:00,Electronics,P182,2,4999,0,UPI,0
INV109292,C1908,2025-11-20 07:24:00,Fashion,P413,5,999,5,UPI,1
INV109293,C1526,2024-08-27 22:48:00,Grocery,P594,3,999,15,Wallet,1
INV109294,C1536,2024-11-20 20:54:00,Grocery,P576,3,799,5,Cash,0
INV109295,C1714,2024-02-07 20:02:00,Sports,P198,4,199,15,UPI,0
INV109296,C1532,2024-01-13 23:19:00,Books,P508,3,999,5,NetBanking,0
INV109297,C1203,2025-09-24 06:47:00,Electronics,P445,2,299,0,UPI,0
INV109298,C1804,2025-02-23 05:31:00,Grocery,P325,5,799,30,Wallet,1
INV109299,C1767,2025-06-02 05:29:00,Sports,P934,1,799,20,Card,0
INV109300,C1632,2025-09-25 13:35:00,Sports,P567,1,4999,10,Card,1
INV109301,C1872,2024-06-21 11:11:00,Grocery,P551,5,2499,15,NetBanking,0
INV109302,C1258,2024-11-13 18:53:00,Fashion,P763,4,1499,0,Card,0
INV109303,C1028,2024-09-03 08:13:00,Home,P700,2,4999,5,Wallet,0
INV109304,C1709,2025-05-09 13:31:00,Books,P736,1,199,30,UPI,0
INV109305,C1084,2025-06-18 09:24:00,Electronics,P755,2,4999,10,Wallet,0
INV109306,C1930,2024-11-15 13:31:00,Grocery,P507,4,1499,10,NetBanking,0
INV109307,C1735,2025-09-16 19:09:00,Electronics,P264,4,199,10,Cash,0
INV109308,C1686,2025-05-25 14:55:00,Sports,P804,1,199,15,Cash,1
INV109309,C1625,2024-03-27 14:28:00,Fashion,P600,2,499,15,Wallet,1
INV109310,C1330,2024-05-10 17:44:00,Electronics,P976,3,799,15,UPI,1
INV109311,C1052,2024-03-04 10:42:00,Grocery,P188,2,999,0,Wallet,0
INV109312,C1948,2025-12-12 01:48:00,Grocery,P636,3,999,10,Wallet,1
INV109313,C1658,2025-11-27 18:54:00,Books,P498,2,2499,20,Cash,0
INV109314,C1473,2025-09-06 08:12:00,Grocery,P502,5,4999,30,UPI,0
INV109315,C1163,2025-01-11 08:34:00,Books,P560,2,299,0,Card,0
INV109316,C1263,2024-02-26 06:53:00,Sports,P972,1,999,5,Wallet,0
INV109317,C1362,2024-12-02 11:42:00,Electronics,P685,4,799,10,UPI,0
INV109318,C1983,2025-01-28 07:35:00,Sports,P326,3,299,20,UPI,0
INV109319,C1617,2024-08-08 17:10:00,Grocery,P202,3,2499,0,NetBanking,0
INV109320,C1343,2024-01-11 15:08:00,Electronics,P196,3,499,5,NetBanking,0
INV109321,C1422,2025-10-03 14:15:00,Fashion,P778,4,1499,0,Cash,0
INV109322,C1248,2025-06-25 08:29:00,Sports,P944,2,2499,5,Card,0
INV109323,C1552,2025-01-15 07:03:00,Grocery,P289,1,999,0,UPI,1
INV109324,C1211,2024-02-18 03:22:00,Sports,P610,5,1499,30,NetBanking,0
INV109325,C1684,2024-01-23 08:35:00,Books,P269,5,299,15,NetBanking,0
INV109326,C1949,2024-08-02 03:16:00,Electronics,P525,2,999,10,Wallet,1
INV109327,C1430,2025-02-15 06:39:00,Grocery,P904,3,999,10,Wallet,0
INV109328,C1475,2025-09-14 06:32:00,Books,P979,3,799,15,UPI,1
INV109329,C1092,2025-12-14 07:03:00,Grocery,P168,4,999,30,Card,0
INV109330,C1314,2025-10-14 04:51:00,Grocery,P823,1,299,20,Wallet,0
INV109331,C1089,2024-11-17 13:13:00,Sports,P819,3,2499,30,UPI,0
INV109332,C1968,2024-02-10 04:31:00,Electronics,P375,4,199,20,NetBanking,0
INV109333,C1259,2025-12-14 09:51:00,Sports,P792,1,2499,0,Wallet,1
INV109334,C1189,2025-07-07 07:18:00,Books,P791,2,499,0,Cash,0
INV109335,C1503,2024-10-04 12:44:00,Electronics,P360,2,2499,10,UPI,1
INV109336,C1076,2025-06-30 20:13:00,Books,P651,2,2499,15,UPI,0
INV109337,C1614,2024-06-05 03:19:00,Home,P728,4,2499,10,NetBanking,0
INV109338,C1285,2024-12-21 19:14:00,Books,P735,5,4999,0,UPI,0
INV109339,C1728,2025-07-20 23:50:00,Sports,P679,3,799,0,Wallet,0
INV109340,C1469,2025-07-15 23:02:00,Grocery,P409,4,299,10,Cash,0
INV109341,C1019,2024-08-03 19:12:00,Books,P845,4,2499,5,NetBanking,0
INV109342,C1592,2025-06-11 20:11:00,Grocery,P420,5,999,30,Cash,1
INV109343,C1230,2024-10-27 18:07:00,Electronics,P660,2,1499,20,Card,0
INV109344,C1310,2025-02-03 18:09:00,Home,P940,4,2499,15,NetBanking,1
INV109345,C1361,2025-03-26 08:54:00,Fashion,P961,5,4999,20,Card,0
INV109346,C1224,2025-07-14 03:29:00,Fashion,P368,1,499,15,NetBanking,0
INV109347,C1763,2024-11-09 08:04:00,Sports,P643,1,799,5,UPI,0
INV109348,C1496,2024-08-13 13:04:00,Home,P995,5,4999,15,UPI,0
INV109349,C1954,2025-02-03 04:04:00,Grocery,P852,1,4999,30,UPI,0
INV109350,C1107,2024-07-18 03:55:00,Home,P173,2,2499,5,Card,0
INV109351,C1020,2025-09-25 10:32:00,Books,P535,5,199,30,Wallet,0
INV109352,C1032,2024-03-15 05:40:00,Books,P862,2,999,5,Wallet,0
INV109353,C1912,2024-12-21 05:15:00,Electronics,P686,1,999,15,UPI,1
INV109354,C1207,2025-11-25 15:59:00,Fashion,P267,1,299,10,Card,1
